Event_Date,BoE_Rate_Pre,BoE_Rate_Post,Rate_Change,FTSE_Day0,FTSE_CAR,FTSE_Day_-3,FTSE_Day_-2,FTSE_Day_-1,FTSE_Day_0,FTSE_Day_1,FTSE_Day_2,FTSE_Day_3,BoE_Rate_Pre_feat,BoE_Rate_Post_feat,Rate_Change_feat,FTSE_Day0_feat,FTSE_CAR_feat,FTSE_Day_-3_feat,FTSE_Day_-2_feat,FTSE_Day_-1_feat,FTSE_Day_0_feat,FTSE_Day_1_feat,FTSE_Day_2_feat,FTSE_Day_3_feat,Rate_Change_bp,is_hike,is_cut,is_hold,BoE_Rate_Current,UK10Y_Current,Rate_Level_Squared,Rate_Change_Abs
1999-02-01,6.0,5.5,-0.5,0.0,0.768416818319595,,1.9742181537271144,0.0,0.0,0.0099810003658662,-1.2090503128637908,-0.0067320229095946,6.0,5.5,-0.5,0.0,0.768416818319595,,1.9742181537271144,0.0,0.0,0.0099810003658662,-1.2090503128637908,-0.0067320229095946,-50.0,0,1,0,5.5,4.4319,30.25,0.5
1999-04-01,5.5,5.25,-0.25,0.5512079867373787,2.5759428441687993,,0.1807208358559187,0.4964657642690273,0.5512079867373787,1.3475482573064743,0.0,0.0,5.5,5.25,-0.25,0.5512079867373787,2.5759428441687993,,0.1807208358559187,0.4964657642690273,0.5512079867373787,1.3475482573064743,0.0,0.0,-25.0,0,1,0,5.25,4.592,27.5625,0.25
1999-06-01,5.25,5.0,-0.25,0.0,1.7746452493743847,,0.0,0.0,0.0,0.8352031250000058,0.73624926066711,0.2031928637072688,5.25,5.0,-0.25,0.0,1.7746452493743847,,0.0,0.0,0.0,0.8352031250000058,0.73624926066711,0.2031928637072688,-25.0,0,1,0,5.0,5.1716,25.0,0.25
1999-09-01,5.0,5.25,0.25,0.4770794927421828,2.0846184651740707,,0.0,0.0,0.4770794927421828,-1.2842180801760916,2.204792037948433,0.6869650146595463,5.0,5.25,0.25,0.4770794927421828,2.0846184651740707,,0.0,0.0,0.4770794927421828,-1.2842180801760916,2.204792037948433,0.6869650146595463,25.0,1,0,0,5.25,5.6909,27.5625,0.25
1999-11-01,5.25,5.5,0.25,0.0,1.2078416908280931,,0.4523842863938032,0.0,0.0,-0.5092297899427112,0.4606494671705041,0.8040377272064969,5.25,5.5,0.25,0.0,1.2078416908280931,,0.4523842863938032,0.0,0.0,-0.5092297899427112,0.4606494671705041,0.8040377272064969,25.0,1,0,0,5.5,5.3145,30.25,0.25
2000-01-01,5.5,5.75,0.25,0.0,-2.4342607104637537,,1.3794861586024387,0.0,0.0,-3.813746869066192,0.0,0.0,5.5,5.75,0.25,0.0,-2.4342607104637537,,1.3794861586024387,0.0,0.0,-3.813746869066192,0.0,0.0,25.0,1,0,0,5.75,5.8227,33.0625,0.25
2000-02-01,5.75,6.0,0.25,0.3573407090013525,-1.314992762540912,,0.0,0.0,0.3573407090013525,0.1891605736615842,0.3411182437368598,-2.2026122889407085,5.75,6.0,0.25,0.3573407090013525,-1.314992762540912,,0.0,0.0,0.3573407090013525,0.1891605736615842,0.3411182437368598,-2.2026122889407085,25.0,1,0,0,6.0,5.6347,36.0,0.25
2001-02-01,6.0,5.75,-0.25,-0.7256878969829295,-0.7545850306404867,,0.2770302358714671,-0.5841029284079258,-0.7256878969829295,0.0735803736517715,0.2045951852271299,0.0,6.0,5.75,-0.25,-0.7256878969829295,-0.7545850306404867,,0.2770302358714671,-0.5841029284079258,-0.7256878969829295,0.0735803736517715,0.2045951852271299,0.0,-25.0,0,1,0,5.75,4.8248,33.0625,0.25
2001-04-01,5.75,5.5,-0.25,0.0,-0.8961388932937742,,0.8106129439618526,0.0,0.0,-0.2698083814461238,-2.7658610366423475,1.3289175808328446,5.75,5.5,-0.25,0.0,-0.8961388932937742,,0.8106129439618526,0.0,0.0,-0.2698083814461238,-2.7658610366423475,1.3289175808328446,-25.0,0,1,0,5.5,4.9468,30.25,0.25
2001-05-01,5.5,5.25,-0.25,-0.6535947712418277,-1.5867653549896388,,0.0,0.0,-0.6535947712418277,-0.4014811856865696,-2.3441005732644293,1.812411175203188,5.5,5.25,-0.25,-0.6535947712418277,-1.5867653549896388,,0.0,0.0,-0.6535947712418277,-0.4014811856865696,-2.3441005732644293,1.812411175203188,-25.0,0,1,0,5.25,5.1153,27.5625,0.25
2001-08-01,5.25,5.0,-0.25,0.3219295070285621,1.4697217170469012,,0.0,1.5128407914697384,0.3219295070285621,0.6778578722929973,-0.6607557049646329,-0.3821507487797637,5.25,5.0,-0.25,0.3219295070285621,1.4697217170469012,,0.0,1.5128407914697384,0.3219295070285621,0.6778578722929973,-0.6607557049646329,-0.3821507487797637,-25.0,0,1,0,5.0,4.9854,25.0,0.25
2001-09-01,5.0,4.75,-0.25,0.0,-0.6813068570060032,,-1.5671127586637357,0.2306487189793982,0.0,-0.6155267042797008,0.0,1.270683886958035,5.0,4.75,-0.25,0.0,-0.6813068570060032,,-1.5671127586637357,0.2306487189793982,0.0,-0.6155267042797008,0.0,1.270683886958035,-25.0,0,1,0,4.75,4.9876,22.5625,0.25
2001-10-01,4.75,4.5,-0.25,0.0,2.3508753057266185,,-2.402410715699399,0.0,0.0,0.9758380574699688,1.0243569728844992,2.7530909910715495,4.75,4.5,-0.25,0.0,2.3508753057266185,,-2.402410715699399,0.0,0.0,0.9758380574699688,1.0243569728844992,2.7530909910715495,-25.0,0,1,0,4.5,4.8253,20.25,0.25
2001-11-01,4.5,4.0,-0.5,0.6250371803723231,2.4297595814482653,,-1.618195526215005,0.7214824716539558,0.6250371803723231,1.149625383383368,1.5518100722536232,0.0,4.5,4.0,-0.5,0.6250371803723231,2.4297595814482653,,-1.618195526215005,0.7214824716539558,0.6250371803723231,1.149625383383368,1.5518100722536232,0.0,-50.0,0,1,0,4.0,4.6271,16.0,0.5
2003-02-01,4.0,3.75,-0.25,0.0,3.136644006236466,,2.7240341297908977,-0.3157584872245267,0.0,3.4198576929894253,0.0,-2.69148932931933,4.0,3.75,-0.25,0.0,3.136644006236466,,2.7240341297908977,-0.3157584872245267,0.0,3.4198576929894253,0.0,-2.69148932931933,-25.0,0,1,0,3.75,4.2131,14.0625,0.25
